0:00:00.062486: Frequency: 2.942726775082116e-44, Amplitude: 1.401298464324817e-44, Offset: 89.99984741210938, Phase Shift: 0.0, Phase: 253.05252075195312
0:18:05.686668: Frequency: 1.6440586477983743e-05, Amplitude: 8.550139427185059, Offset: 89.9998550415039, Phase Shift: 1.103990641126984e-07, Phase: 2230.8193359375
0:18:05.749162: Frequency: 1.585390418767929e-05, Amplitude: 7.945302486419678, Offset: 89.9998550415039, Phase Shift: 1.0258943206054028e-07, Phase: 2230.8193359375
0:18:05.827665: Frequency: 1.517951113783056e-05, Amplitude: 7.276689529418945, Offset: 89.9998550415039, Phase Shift: 9.395632361020034e-08, Phase: 2230.8193359375
0:18:05.953906: Frequency: 1.4250395906856284e-05, Amplitude: 6.40443229675293, Offset: 89.93865966796875, Phase Shift: 8.269377360647923e-08, Phase: 2230.8193359375
0:18:06.032121: Frequency: 1.3741824659518898e-05, Amplitude: 5.951299667358398, Offset: 89.90515899658203, Phase Shift: 7.684293734655512e-08, Phase: 2230.8193359375
0:18:06.110851: Frequency: 1.3164001757104415e-05, Amplitude: 5.4561872482299805, Offset: 88.68974304199219, Phase Shift: 7.045007066608377e-08, Phase: 2230.8193359375
0:18:06.235996: Frequency: 1.237089600181207e-05, Amplitude: 4.812210559844971, Offset: 83.34635162353516, Phase Shift: 6.213506509311628e-08, Phase: 2230.8193359375
0:18:06.314117: Frequency: 1.1917329175048508e-05, Amplitude: 4.4625749588012695, Offset: 80.29054260253906, Phase Shift: 5.76205785307593e-08, Phase: 2230.8193359375
0:18:06.407868: Frequency: 1.1416217603255063e-05, Amplitude: 4.091306209564209, Offset: 76.91439819335938, Phase Shift: 5.282677761897503e-08, Phase: 2230.8193359375
0:18:06.532871: Frequency: 1.0690120689105242e-05, Amplitude: 3.582145929336548, Offset: 72.02247619628906, Phase Shift: 4.625252358891885e-08, Phase: 2230.8193359375
0:18:06.610990: Frequency: 1.0251083040202502e-05, Amplitude: 3.2909960746765137, Offset: 69.06454467773438, Phase Shift: 4.249321250426874e-08, Phase: 2230.8193359375
0:18:06.689124: Frequency: 9.875237083178945e-06, Amplitude: 3.0518856048583984, Offset: 66.53236389160156, Phase Shift: 3.940582260497649e-08, Phase: 2230.8193359375
0:18:06.814421: Frequency: 9.28498775465414e-06, Amplitude: 2.6944615840911865, Offset: 62.555686950683594, Phase Shift: 3.4790776481941066e-08, Phase: 2230.8193359375
0:18:06.893689: Frequency: 8.903653906600084e-06, Amplitude: 2.4754557609558105, Offset: 59.98652267456055, Phase Shift: 3.196297981844509e-08, Phase: 2230.8193359375
0:18:06.971827: Frequency: 8.57721079228213e-06, Amplitude: 2.2955989837646484, Offset: 57.78717803955078, Phase Shift: 2.964067569166673e-08, Phase: 2230.8193359375
0:18:07.096811: Frequency: 8.048106792557519e-06, Amplitude: 2.0183229446411133, Offset: 54.22244644165039, Phase Shift: 2.606049775977226e-08, Phase: 2230.8193359375
0:18:07.174944: Frequency: 7.709696546953637e-06, Amplitude: 1.8504105806350708, Offset: 51.942474365234375, Phase Shift: 2.3892420486504307e-08, Phase: 2230.8193359375
0:18:07.268682: Frequency: 7.38550352252787e-06, Amplitude: 1.6964563131332397, Offset: 49.75829315185547, Phase Shift: 2.1904570601805062e-08, Phase: 2230.8193359375
0:18:07.346817: Frequency: 7.085801826178795e-06, Amplitude: 1.5601986646652222, Offset: 47.739112854003906, Phase Shift: 2.014521705007155e-08, Phase: 2230.8193359375
0:18:07.456189: Frequency: 6.672445124422666e-06, Amplitude: 1.381752371788025, Offset: 44.9542121887207, Phase Shift: 1.78411276863244e-08, Phase: 2230.8193359375
0:18:07.534282: Frequency: 6.424523689929629e-06, Amplitude: 1.2800222635269165, Offset: 43.28389358520508, Phase Shift: 1.6527593516002526e-08, Phase: 2230.8193359375
0:18:07.627918: Frequency: 6.15437875239877e-06, Amplitude: 1.1735295057296753, Offset: 41.46384811401367, Phase Shift: 1.5152563648257455e-08, Phase: 2230.8193359375
0:18:07.754402: Frequency: 5.7658903642732184e-06, Amplitude: 1.0285570621490479, Offset: 38.84648895263672, Phase Shift: 1.3280685884353716e-08, Phase: 2230.8193359375
0:18:07.832405: Frequency: 5.5262639762077015e-06, Amplitude: 0.9439716339111328, Offset: 37.2320556640625, Phase Shift: 1.2188522191536322e-08, Phase: 2230.8193359375
0:18:07.926874: Frequency: 5.285781753627816e-06, Amplitude: 0.8627287149429321, Offset: 35.61185836791992, Phase Shift: 1.1139517752667416e-08, Phase: 2230.8193359375
0:18:07.989352: Frequency: 5.102350769448094e-06, Amplitude: 0.8033634424209595, Offset: 34.37602996826172, Phase Shift: 1.0372996683827296e-08, Phase: 2230.8193359375
0:18:08.114362: Frequency: 4.8047095333458856e-06, Amplitude: 0.7114849090576172, Offset: 32.370731353759766, Phase Shift: 9.186664762239616e-09, Phase: 2230.8193359375
0:18:08.192504: Frequency: 4.6120862862153444e-06, Amplitude: 0.6550200581550598, Offset: 31.072973251342773, Phase Shift: 8.457592848287732e-09, Phase: 2230.8193359375
0:18:08.286317: Frequency: 4.41138672613306e-06, Amplitude: 0.5986464023590088, Offset: 29.720802307128906, Phase Shift: 7.72969865892037e-09, Phase: 2230.8193359375
0:18:08.364377: Frequency: 4.2194164961983915e-06, Amplitude: 0.547122061252594, Offset: 28.42744255065918, Phase Shift: 7.0644188276958175e-09, Phase: 2230.8193359375
0:18:08.474918: Frequency: 3.9611500142200384e-06, Amplitude: 0.48153746128082275, Offset: 26.687427520751953, Phase Shift: 6.217592218860091e-09, Phase: 2230.8193359375
0:18:08.553335: Frequency: 3.8023472370696254e-06, Amplitude: 0.44332265853881836, Offset: 25.617528915405273, Phase Shift: 5.7241638096172665e-09, Phase: 2230.8193359375
0:18:08.648226: Frequency: 3.6331425690150354e-06, Amplitude: 0.4043102562427521, Offset: 24.477548599243164, Phase Shift: 5.220436971598019e-09, Phase: 2230.8193359375
0:18:08.775208: Frequency: 3.4229285574838286e-06, Amplitude: 0.358433336019516, Offset: 23.061275482177734, Phase Shift: 4.6280757004524276e-09, Phase: 2230.8193359375
0:18:08.854534: Frequency: 3.2806742638058495e-06, Amplitude: 0.32895687222480774, Offset: 22.102867126464844, Phase Shift: 4.247476592666999e-09, Phase: 2230.8193359375
0:18:08.948301: Frequency: 3.158785602863645e-06, Amplitude: 0.3047410547733307, Offset: 21.281667709350586, Phase Shift: 3.934802705884977e-09, Phase: 2230.8193359375
0:18:09.057675: Frequency: 2.9684699711651774e-06, Amplitude: 0.2687716484069824, Offset: 19.99945640563965, Phase Shift: 3.4703675488856334e-09, Phase: 2230.8193359375
0:18:09.135781: Frequency: 2.8581735023180954e-06, Amplitude: 0.24898359179496765, Offset: 19.25635528564453, Phase Shift: 3.2148652628904983e-09, Phase: 2230.8193359375
0:18:09.229552: Frequency: 2.7379871880839346e-06, Amplitude: 0.22826816141605377, Offset: 18.446626663208008, Phase Shift: 2.9473885554409662e-09, Phase: 2230.8193359375
0:18:09.338921: Frequency: 2.5795743567869067e-06, Amplitude: 0.20236904919147491, Offset: 17.379352569580078, Phase Shift: 2.612980276595067e-09, Phase: 2230.8193359375
0:18:09.432664: Frequency: 2.4736314117035363e-06, Amplitude: 0.18592049181461334, Offset: 16.66558265686035, Phase Shift: 2.400597276519534e-09, Phase: 2230.8193359375
0:18:09.542049: Frequency: 2.3316983970289584e-06, Amplitude: 0.16499656438827515, Offset: 15.709338188171387, Phase Shift: 2.1304285002798906e-09, Phase: 2230.8193359375
0:18:09.620158: Frequency: 2.2347931007971056e-06, Amplitude: 0.1514272540807724, Offset: 15.05645751953125, Phase Shift: 1.9552222063623503e-09, Phase: 2230.8193359375
0:18:09.698157: Frequency: 2.15285035665147e-06, Amplitude: 0.1404234915971756, Offset: 14.504385948181152, Phase Shift: 1.8131420809197607e-09, Phase: 2230.8193359375
0:18:09.792449: Frequency: 2.061272425635252e-06, Amplitude: 0.12860657274723053, Offset: 13.887398719787598, Phase Shift: 1.6605624653109885e-09, Phase: 2230.8193359375
0:18:09.901699: Frequency: 1.943006054716534e-06, Amplitude: 0.11413435637950897, Offset: 13.090601921081543, Phase Shift: 1.473697830434162e-09, Phase: 2230.8193359375
0:18:09.980384: Frequency: 1.8622561128722737e-06, Amplitude: 0.10474828630685806, Offset: 12.546566009521484, Phase Shift: 1.3525053299545675e-09, Phase: 2230.8193359375
0:18:10.074112: Frequency: 1.7839510064732167e-06, Amplitude: 0.09603385627269745, Offset: 12.019001007080078, Phase Shift: 1.2399850035649251e-09, Phase: 2230.8193359375
0:18:10.152236: Frequency: 1.7080652696677134e-06, Amplitude: 0.08795241266489029, Offset: 11.507737159729004, Phase Shift: 1.1356378060156658e-09, Phase: 2230.8193359375
0:18:10.277241: Frequency: 1.6117051018227357e-06, Amplitude: 0.07821724563837051, Offset: 10.858530044555664, Phase Shift: 1.0099378000560932e-09, Phase: 2230.8193359375
0:18:10.355361: Frequency: 1.5447226360265631e-06, Amplitude: 0.07178466022014618, Offset: 10.407249450683594, Phase Shift: 9.26880516782802e-10, Phase: 2230.8193359375
0:18:10.433490: Frequency: 1.482037760069943e-06, Amplitude: 0.06601890921592712, Offset: 9.984923362731934, Phase Shift: 8.524334571546888e-10, Phase: 2230.8193359375
0:18:10.542885: Frequency: 1.3962909406473045e-06, Amplitude: 0.058528460562229156, Offset: 9.407221794128418, Phase Shift: 7.557171000094343e-10, Phase: 2230.8193359375
0:18:10.636607: Frequency: 1.3396283975453116e-06, Amplitude: 0.053827278316020966, Offset: 9.025469779968262, Phase Shift: 6.950156561380538e-10, Phase: 2230.8193359375
0:18:10.714733: Frequency: 1.2832990705646807e-06, Amplitude: 0.04934917390346527, Offset: 8.64596176147461, Phase Shift: 6.371945193706097e-10, Phase: 2230.8193359375
0:18:10.855372: Frequency: 1.2041368790960405e-06, Amplitude: 0.04338862746953964, Offset: 8.112622261047363, Phase Shift: 5.602322494802081e-10, Phase: 2230.8193359375
0:18:10.917882: Frequency: 1.158806753664976e-06, Amplitude: 0.0401526615023613, Offset: 7.807220458984375, Phase Shift: 5.184495610599527e-10, Phase: 2230.8193359375
0:18:11.011612: Frequency: 1.1100788697149255e-06, Amplitude: 0.036811958998441696, Offset: 7.478926658630371, Phase Shift: 4.753145654845525e-10, Phase: 2230.8193359375
0:18:11.089788: Frequency: 1.0617724228723091e-06, Amplitude: 0.03364373743534088, Offset: 7.153471946716309, Phase Shift: 4.344065940298236e-10, Phase: 2230.8193359375
0:18:11.199120: Frequency: 1.0064752586913528e-06, Amplitude: 0.03020058199763298, Offset: 6.780918598175049, Phase Shift: 3.899487122094314e-10, Phase: 2230.8193359375
0:18:11.292871: Frequency: 9.636618187869317e-07, Amplitude: 0.027659142389893532, Offset: 6.492471694946289, Phase Shift: 3.571337392482832e-10, Phase: 2230.8193359375
0:18:11.403261: Frequency: 9.083653935704206e-07, Amplitude: 0.024545973166823387, Offset: 6.119923114776611, Phase Shift: 3.1693664359622176e-10, Phase: 2230.8193359375
0:18:11.497450: Frequency: 8.701695151103195e-07, Amplitude: 0.022503845393657684, Offset: 5.862586498260498, Phase Shift: 2.9056879125022306e-10, Phase: 2230.8193359375
0:18:11.559928: Frequency: 8.378374900530616e-07, Amplitude: 0.020847022533416748, Offset: 5.644756317138672, Phase Shift: 2.6917595929987215e-10, Phase: 2230.8193359375
0:18:11.684935: Frequency: 7.869566047702392e-07, Amplitude: 0.018367260694503784, Offset: 5.301956653594971, Phase Shift: 2.3715734931428756e-10, Phase: 2230.8193359375
0:18:11.763059: Frequency: 7.581014642710215e-07, Amplitude: 0.017032567411661148, Offset: 5.107551097869873, Phase Shift: 2.1992382914781672e-10, Phase: 2230.8193359375
0:18:11.841193: Frequency: 7.262240160343936e-07, Amplitude: 0.015615525655448437, Offset: 4.8927836418151855, Phase Shift: 2.0162704839066237e-10, Phase: 2230.8193359375
0:18:11.966173: Frequency: 6.863006092316937e-07, Amplitude: 0.013930283486843109, Offset: 4.623807907104492, Phase Shift: 1.7986725997509723e-10, Phase: 2230.8193359375
0:18:12.075548: Frequency: 6.465930368904083e-07, Amplitude: 0.012349765747785568, Offset: 4.356286525726318, Phase Shift: 1.594596815701621e-10, Phase: 2230.8193359375
0:18:12.153682: Frequency: 6.200368147801782e-07, Amplitude: 0.011345927603542805, Offset: 4.177369117736816, Phase Shift: 1.464981608245708e-10, Phase: 2230.8193359375
0:18:12.247423: Frequency: 5.933584930062352e-07, Amplitude: 0.01038029883056879, Offset: 3.997629404067993, Phase Shift: 1.3402999543554728e-10, Phase: 2230.8193359375
0:18:12.325551: Frequency: 5.686985105057829e-07, Amplitude: 0.009526622481644154, Offset: 3.8314878940582275, Phase Shift: 1.2300736818016134e-10, Phase: 2230.8193359375
0:18:12.419298: Frequency: 5.44228271337488e-07, Amplitude: 0.008715773932635784, Offset: 3.6666245460510254, Phase Shift: 1.1253772219665947e-10, Phase: 2230.8193359375
0:18:12.528691: Frequency: 5.137859488968388e-07, Amplitude: 0.007759018335491419, Offset: 3.4615259170532227, Phase Shift: 1.0018413876267118e-10, Phase: 2230.8193359375
0:18:12.622431: Frequency: 4.914275564260606e-07, Amplitude: 0.007091214880347252, Offset: 3.3108906745910645, Phase Shift: 9.156148755851135e-11, Phase: 2230.8193359375
0:18:12.700612: Frequency: 4.734084768642788e-07, Amplitude: 0.006575917359441519, Offset: 3.189491033554077, Phase Shift: 8.490799036087182e-11, Phase: 2230.8193359375
0:18:12.825563: Frequency: 4.4375158836373885e-07, Amplitude: 0.005769575480371714, Offset: 2.9896841049194336, Phase Shift: 7.449653394164812e-11, Phase: 2230.8193359375
0:18:12.903703: Frequency: 4.2552670720397145e-07, Amplitude: 0.005300624296069145, Offset: 2.8668978214263916, Phase Shift: 6.844145389317546e-11, Phase: 2230.8193359375
0:18:12.981807: Frequency: 4.0763330844129086e-07, Amplitude: 0.004859612323343754, Offset: 2.746344804763794, Phase Shift: 6.274712693876694e-11, Phase: 2230.8193359375
0:18:13.075563: Frequency: 3.9089201209208113e-07, Amplitude: 0.004464632831513882, Offset: 2.6335537433624268, Phase Shift: 5.764716828893235e-11, Phase: 2230.8193359375
0:18:13.185768: Frequency: 3.6883875509374775e-07, Amplitude: 0.0039704060181975365, Offset: 2.4849743843078613, Phase Shift: 5.126572777403027e-11, Phase: 2230.8193359375
0:18:13.263911: Frequency: 3.53690552401531e-07, Amplitude: 0.003647691337391734, Offset: 2.3829164505004883, Phase Shift: 4.7098849126347986e-11, Phase: 2230.8193359375
0:18:13.357657: Frequency: 3.389915264051524e-07, Amplitude: 0.0033477197866886854, Offset: 2.2838847637176514, Phase Shift: 4.322562793812601e-11, Phase: 2230.8193359375
0:18:13.482639: Frequency: 3.179174541401153e-07, Amplitude: 0.002940283389762044, Offset: 2.1419026851654053, Phase Shift: 3.79648291970458e-11, Phase: 2230.8193359375
0:18:13.560769: Frequency: 3.062604605474917e-07, Amplitude: 0.002726621925830841, Offset: 2.063365936279297, Phase Shift: 3.520603600315475e-11, Phase: 2230.8193359375
0:18:13.638896: Frequency: 2.932325173787831e-07, Amplitude: 0.002497162902727723, Offset: 1.975592851638794, Phase Shift: 3.2243274022958346e-11, Phase: 2230.8193359375
0:18:13.748286: Frequency: 2.7584712825046154e-07, Amplitude: 0.0022070237901061773, Offset: 1.8584624528884888, Phase Shift: 2.8497008572325733e-11, Phase: 2230.8193359375
0:18:13.842022: Frequency: 2.6438291911290435e-07, Amplitude: 0.002025518100708723, Offset: 1.7812247276306152, Phase Shift: 2.6153414503515826e-11, Phase: 2230.8193359375
0:18:13.936365: Frequency: 2.532660232645867e-07, Amplitude: 0.0018570071551948786, Offset: 1.7063268423080444, Phase Shift: 2.3977606358749348e-11, Phase: 2230.8193359375
0:18:13.998858: Frequency: 2.439787749608513e-07, Amplitude: 0.0017220398876816034, Offset: 1.6437557935714722, Phase Shift: 2.2234913563123904e-11, Phase: 2230.8193359375
0:18:14.123866: Frequency: 2.2881148709075205e-07, Amplitude: 0.0015124613419175148, Offset: 1.5415692329406738, Phase Shift: 1.9528843819838215e-11, Phase: 2230.8193359375
0:18:14.217603: Frequency: 2.1941430361493985e-07, Amplitude: 0.0013895314186811447, Offset: 1.4782577753067017, Phase Shift: 1.794157877821334e-11, Phase: 2230.8193359375
0:18:14.296726: Frequency: 2.0997345018258784e-07, Amplitude: 0.0012712684692814946, Offset: 1.4146519899368286, Phase Shift: 1.6414571091249996e-11, Phase: 2230.8193359375
0:18:14.390474: Frequency: 2.0134983458319766e-07, Amplitude: 0.001167939743027091, Offset: 1.356552243232727, Phase Shift: 1.5080395265876234e-11, Phase: 2230.8193359375
0:18:14.499848: Frequency: 1.89893683000264e-07, Amplitude: 0.0010375800775364041, Offset: 1.2793688774108887, Phase Shift: 1.339719654658289e-11, Phase: 2230.8193359375
0:18:14.577972: Frequency: 1.8200185536443314e-07, Amplitude: 0.0009522525942884386, Offset: 1.2261992692947388, Phase Shift: 1.229545198294657e-11, Phase: 2230.8193359375
0:18:14.702841: Frequency: 1.7182235012569436e-07, Amplitude: 0.0008477431256324053, Offset: 1.1576169729232788, Phase Shift: 1.094602880558071e-11, Phase: 2230.8193359375
0:18:14.781110: Frequency: 1.645972105279725e-07, Amplitude: 0.0007772109238430858, Offset: 1.1089391708374023, Phase Shift: 1.003531893001286e-11, Phase: 2230.8193359375
0:18:14.874850: Frequency: 1.5751508897210442e-07, Amplitude: 0.0007110640872269869, Offset: 1.0612248182296753, Phase Shift: 9.181233030786107e-12, Phase: 2230.8193359375
0:18:14.953789: Frequency: 1.5089173643900722e-07, Amplitude: 0.0006519063608720899, Offset: 1.0166014432907104, Phase Shift: 8.417390916226619e-12, Phase: 2230.8193359375
0:18:15.063160: Frequency: 1.4245192403450346e-07, Amplitude: 0.0005803541280329227, Offset: 0.9597399234771729, Phase Shift: 7.493511887390891e-12, Phase: 2230.8193359375
0:18:15.141290: Frequency: 1.3646196350691753e-07, Amplitude: 0.0005320709897205234, Offset: 0.9193838238716125, Phase Shift: 6.870081760423918e-12, Phase: 2230.8193359375
0:18:15.219401: Frequency: 1.3139158738795231e-07, Amplitude: 0.0004928978160023689, Offset: 0.8852232098579407, Phase Shift: 6.364278895554243e-12, Phase: 2230.8193359375
0:18:15.360851: Frequency: 1.2328629850344441e-07, Amplitude: 0.00043336127419024706, Offset: 0.8306155800819397, Phase Shift: 5.59554529447337e-12, Phase: 2230.8193359375
0:18:15.438974: Frequency: 1.1792137399879721e-07, Amplitude: 0.0003960644535254687, Offset: 0.7944705486297607, Phase Shift: 5.113970011350055e-12, Phase: 2230.8193359375
0:18:15.532746: Frequency: 1.1296290125528685e-07, Amplitude: 0.00036311347503215075, Offset: 0.7610638737678528, Phase Shift: 4.6885078285041626e-12, Phase: 2230.8193359375
